count,name,firm_id
2;Калининский, торговый комплекс;70000001006939782
2;Крепеж & Инструмент, магазин товаров для ремонта;141274360286845
2;Мебельрум, производственно-торговая компания;141274360441474
2;ВНИМАНИЕ, медицинский центр;141274359482465
2;Vimpi, сеть магазинов сезонных товаров;70000001017958767
2;Арбуз, торговый комплекс;141274359963463
2;AbcDisk54, шинный центр;141274360432181
2;Компания ЮМЭЙ, ООО, интернет-магазин японских товаров;141274359657092
2;УЦТЭЗ;141274359273178
2;Бхай-бхай, магазин товаров из Индии;141275459614051
2;BLACK STAR, магазин;141275459569278
2;Сибирский Вариант, автомагазин;141274359267591
2;Параллель, ООО, торговый дом;141274359582771
2;Галерея мужской моды;141274359406352
2;Торговый Дизайн, ведущая торгово-сервисная компания;141274359273021
2;Манхэттен, многофункциональный комплекс;141274359366854
1;sexshopsale.ru, интернет-магазин эротических товаров;141274360020827
1;Школьник, магазин канцелярских товаров;70000001021232437
1;Чудо дерево, магазин детских товаров;141274359689337
1;Спортпоставка, интернет-магазин спортивных товаров;141274359905971
1;Cheri-Cheri, интернет-магазин детских товаров;70000001007214051
1;Индия Глобал, магазин индийских товаров;141274359325303
1;Кнопка, магазин канцелярских товаров;141274359716711
1;Магазин канцелярских товаров, ИП Бучельникова Е.П.;141275459682335
1;Магазин хозяйственных товаров, ИП Верещагин А.А.;141274359945828
1;Baby Day, интернет-магазин детских товаров;141274359617579
1;Спортмания, магазин спортивных товаров;141274359780121
1;Хозяюшка-2, магазин промышленных товаров;141274359278794
1;Клёпа, магазин товаров для детей;141274359833405
1;Уловки рыбака, магазин рыболовных товаров;141274359969880
1;Dostavka.TK, компания по доставке товаров;141274360445750
1;Магазин канцелярских товаров;70000001020406622
1;Шкодина, магазин детских товаров;70000001021079692
1;Магазин канцелярских товаров, ИП Захарьев Ю.В.;141274359269168
1;Калинка Малинка, магазин детских товаров;141274360390014
1;Магазин канцелярских товаров, ИП Щуров А.С.;141274359864357
1;SPORT ENERGY, магазин спортивных товаров;70000001020786861
1;Акварель, магазин канцелярских товаров;141274359627538
1;Тани-Вани, интернет-магазин детских товаров;141275459498683
1;АйкоЛэнд, интернет-магазин рыболовных товаров;141274360426184
1;АгуТой, интернет-магазин детских товаров;141274359939264
1;Магазин спортивных товаров, ИП Шипулина О.Г.;70000001006148649
1;Магазин детских товаров, ИП Левашова Е.Л.;141274359960690
1;Школьник, магазин канцелярских товаров;141274359275682
1;Идеал турник, интернет-магазин спортивных товаров;70000001007408866
1;Лялечка, магазин детских товаров;141274359986470
1;Магазин товаров для дома, ИП Куриной В.В.;141274359502845
1;Магазин канцелярских товаров;70000001007122279
1;Дракоша, магазин детских товаров;141274359882728
1;А-спорт, магазин спортивных товаров;141274359489036
1;МаксLOVE, магазин интимных товаров;70000001020999412
1;Alex Baby, магазин детских товаров;141274359846812
1;Kosher market, магазин кошерных товаров;70000001018059586
1;Самый лучший день, магазин товаров для свадьбы;141275459448859
1;Светлячок, магазин хозяйственных товаров;141274360129328
1;ЖеКа, ООО, магазин детских товаров;141275459381212
1;Магазин детских товаров;70000001017575611
1;Снежок 2, магазин хозяйственных товаров;141274359764307
1;Магазин индийских товаров;70000001018597863
1;Nike, магазин спортивных товаров;141274359761491
1;Военторг, магазин товаров для военных;70000001018046878
1;Витерра, ООО, магазин товаров для дома;141274359956569
1;Карусель, магазин детских товаров;141274360375559
1;DVижок, компания товаров для тюнинга;141274360364256
1;Tutsyk, магазин детских товаров;70000001007295685
1;Чемпион, магазин спортивных товаров;141274359272381
1;ЕВРОПЕЙСКИЕ КОЛЯСКИ, магазин товаров для новорожденных;141274359779254
1;SAKURA HOUSE, магазин японских товаров;141275459642355
1;Классик спорт, магазин спортивных товаров;141274359279905
1;Забава, магазин товаров для рукоделия;141274359751216
1;Лира, магазин товаров для творчества;141275459518245
1;Экстремал, магазин спортивных товаров;70000001019280349
1;Магазин рыболовных товаров, ИП Костерин Е.А.;141274360272988
1;Sport-time, магазин товаров для спорта;141275459398221
1;Аришкин магазин, магазин детских товаров;141274359799316
1;Конек & Танец, интернет-магазин спортивных товаров;141274359781683
1;Лилия, интернет-магазин эротических товаров;141274359350164
